house_format,house_type,house_size,location,city,price,numBathrooms,SecurityDeposit,Status
2 BHK,Apartment ,890,Vanaz corner,Pune,16000,2,40000,Semi-Furnished
1 BHK,Apartment ,560,Vanaz corner,Pune,12500,1,30000,Unfurnished
1 BHK,Apartment ,595,Shivtirth Nagar,Pune,12000,1,30000,Unfurnished
2 BHK,Apartment ,877,Vadgaon Budruk,Pune,22000,2,50000,Unfurnished
2 BHK,Apartment ,987,Wagholi,Pune,11000,2,30000,Semi-Furnished
2 BHK,Apartment ,987,Wagholi,Pune,14000,2,40000,Furnished
2 BHK,Apartment ,1090,Wagholi,Pune,20000,2,50000,Furnished
3 BHK,Apartment ,1654,Wagholi,Pune,25000,3,70000,Furnished
3 BHK,Apartment ,1680,Wagholi,Pune,18500,2,60000,Semi-Furnished
2 BHK,Apartment ,1080,Wagholi,Pune,17000,2,40000,Unfurnished
2 BHK,Apartment ,990,Wagholi,Pune,14000,2,40000,Unfurnished
3 BHK,Apartment ,1652,Wagholi,Pune,20000,3,100000,Semi-Furnished
2 BHK,Apartment ,963,Wagholi,Pune,12000,2,30000,Unfurnished
2 BHK,Apartment ,951,Wagholi,Pune,14000,2,40000,Unfurnished
3 BHK,Apartment ,1652,Wagholi,Pune,15000,3,30000,Unfurnished
1 BHK,Apartment ,654,Wagholi,Pune,9500,1,20000,Unfurnished
3 BHK,Apartment ,1680,Wagholi,Pune,17500,2,50000,Unfurnished
2 BHK,Apartment ,985,Wagholi,Pune,15000,2,45000,Semi-Furnished
2 BHK,Apartment ,951,Wagholi,Pune,22000,2,80000,Furnished
2 BHK,Apartment ,1314,Wagholi,Pune,15000,2,30000,Unfurnished
2 BHK,Apartment ,956,Wagholi,Pune,10500,2,30000,Unfurnished
2 BHK,Apartment ,984,Wagholi,Pune,10000,2,20000,Unfurnished
2 BHK,Apartment ,956,Wagholi,Pune,12000,2,30000,Unfurnished
2 BHK,Apartment ,1023,Wagholi,Pune,14000,2,40000,Unfurnished
2 BHK,Apartment ,963,Wagholi,Pune,14500,2,40000,Semi-Furnished
2 BHK,Apartment ,1090,Wagholi,Pune,21000,2,50000,Unfurnished
3 BHK,Apartment ,1654,Wagholi,Pune,14000,3,30000,Unfurnished
2 BHK,Apartment ,996,Wagholi,Pune,12000,2,40000,Unfurnished
2 BHK,Apartment ,952,Wagholi,Pune,13500,2,40000,Unfurnished
2 BHK,Apartment ,990,Wagholi,Pune,13000,2,30000,Unfurnished
1 BHK,Apartment ,652,Wagholi,Pune,10000,2,30000,Unfurnished
2 BHK,Apartment ,951,Wagholi,Pune,13000,2,30000,Unfurnished
2 BHK,Apartment ,998,Wagholi,Pune,14000,2,40000,Unfurnished
2 BHK,Apartment ,988,Wagholi,Pune,14000,2,25000,Unfurnished
2 BHK,Apartment ,951,Wagholi,Pune,18000,2,50000,Unfurnished
2 BHK,Apartment ,951,Wagholi,Pune,12000,2,36000,Unfurnished
2 BHK,Apartment ,980,Wagholi,Pune,14500,2,35000,Semi-Furnished
1 BHK,Apartment ,652,Wagholi,Pune,9000,2,27000,Unfurnished
2 BHK,Apartment ,951,Wagholi,Pune,12000,2,50000,Unfurnished
2 BHK,Apartment ,987,Wagholi,Pune,16000,2,50000,Semi-Furnished
2 BHK,Apartment ,963,Wagholi,Pune,22000,2,60000,Semi-Furnished
3 BHK,Apartment ,1620,Wagholi,Pune,13000,2,40000,Unfurnished
2 BHK,Apartment ,980,Wagholi,Pune,12500,2,30000,Unfurnished
2 BHK,Apartment ,990,Wagholi,Pune,11500,2,25000,Unfurnished
2 BHK,Apartment ,951,Wagholi,Pune,15500,2,40000,Semi-Furnished
3 BHK,Apartment ,1650,Wagholi,Pune,22000,3,50000,Furnished
2 BHK,Apartment ,1090,Wagholi,Pune,13000,2,39000,Unfurnished
2 BHK,Apartment ,963,Wagholi,Pune,17000,1,50000,Unfurnished
2 BHK,Apartment ,985,Wagholi,Pune,13000,2,30000,Unfurnished
1 BHK,Apartment ,654,Wagholi,Pune,11000,2,3000,Unfurnished
2 BHK,Apartment ,951,Wagholi,Pune,14000,2,25000,Unfurnished
2 BHK,Apartment ,1023,Wagholi,Pune,15000,2,40000,Semi-Furnished
2 BHK,Apartment ,1090,Wagholi,Pune,14000,2,35000,Unfurnished
1 BHK,Apartment ,654,Wagholi,Pune,11000,1,35000,Unfurnished
2 BHK,Apartment ,980,Wagholi,Pune,13000,2,35000,Semi-Furnished
2 BHK,Apartment ,951,Wagholi,Pune,16000,2,48000,Unfurnished
2 BHK,Apartment ,963,Wagholi,Pune,14000,2,40000,Unfurnished
2 BHK,Apartment ,941,Wagholi,Pune,13000,2,35000,Semi-Furnished
2 BHK,Apartment ,1260,Wagholi,Pune,14000,2,35000,Unfurnished
1 BHK,Apartment ,652,Wagholi,Pune,9500,2,30000,Unfurnished
2 BHK,Apartment ,963,Wagholi,Pune,13500,2,40000,Semi-Furnished
1 BHK,Apartment ,804,Wagholi,Pune,13000,2,35000,Unfurnished
2 BHK,Apartment ,980,Wagholi,Pune,13000,2,40000,Semi-Furnished
2 BHK,Apartment ,963,Wagholi,Pune,12500,2,35000,Unfurnished
1 BHK,Apartment ,654,Wagholi,Pune,10000,1,30000,Unfurnished
2 BHK,Apartment ,923,Wagholi,Pune,12000,2,25000,Unfurnished
2 BHK,Apartment ,987,Wagholi,Pune,13500,3,30000,Unfurnished
2 BHK,Apartment ,987,Wagholi,Pune,12000,2,30000,Semi-Furnished
2 BHK,Apartment ,980,Wagholi,Pune,12000,2,35000,Unfurnished
2 BHK,Apartment ,963,Wagholi,Pune,22000,2,50000,Furnished
2 BHK,Apartment ,990,Wagholi,Pune,14000,2,50000,Unfurnished
2 BHK,Apartment ,998,Wagholi,Pune,14500,2,40000,Semi-Furnished
2 BHK,Apartment ,990,Wagholi,Pune,16000,2,25000,Furnished
1 BHK,Apartment ,655,Wagholi,Pune,11000,1,30000,Semi-Furnished
2 BHK,Apartment ,980,Wagholi,Pune,13000,2,40000,Semi-Furnished
2 BHK,Apartment ,956,Wagholi,Pune,18000,2,40000,Furnished
2 BHK,Apartment ,1025,Wagholi,Pune,18000,2,50000,Semi-Furnished
1 BHK,Apartment ,654,Wagholi,Pune,10000,1,30000,Unfurnished
2 BHK,Apartment ,963,Wagholi,Pune,16000,2,50000,Furnished
1 BHK,Apartment ,654,Wagholi,Pune,11000,1,30000,Unfurnished
2 BHK,Apartment ,980,Wagholi,Pune,12500,2,36000,Semi-Furnished
1 BHK,Apartment ,652,Wagholi,Pune,9000,2,20000,Unfurnished
2 BHK,Apartment ,951,Wagholi,Pune,10000,2,20000,Unfurnished
2 BHK,Apartment ,987,Wagholi,Pune,15000,2,40000,Semi-Furnished
1 BHK,Apartment ,654,Wagholi,Pune,12000,2,24000,Furnished
2 BHK,Apartment ,1080,Wagholi,Pune,21000,2,40000,Semi-Furnished
2 BHK,Apartment ,951,Wagholi,Pune,12000,2,30000,Unfurnished
2 BHK,Apartment ,1270,Wagholi,Pune,15000,2,50000,Semi-Furnished
2 BHK,Apartment ,1090,Wagholi,Pune,13000,2,40000,Semi-Furnished
3 BHK,Apartment ,1654,Wagholi,Pune,15000,2,40000,Semi-Furnished
2 BHK,Apartment ,951,Wagholi,Pune,18000,2,60000,Unfurnished
3 BHK,Apartment ,1650,Wagholi,Pune,20000,3,60000,Semi-Furnished
2 BHK,Apartment ,987,Wagholi,Pune,10000,2,30000,Unfurnished
1 BHK,Apartment ,620,Wagholi,Pune,9000,1,25000,Unfurnished
3 BHK,Apartment ,1560,Wagholi,Pune,20000,3,50000,Semi-Furnished
2 BHK,Apartment ,995,Wagholi,Pune,13000,2,35000,Semi-Furnished
2 BHK,Apartment ,987,Wagholi,Pune,13000,2,40000,Semi-Furnished
2 BHK,Apartment ,951,Wagholi,Pune,10000,2,30000,Semi-Furnished
2 BHK,Apartment ,987,Wagholi,Pune,13000,2,30000,Unfurnished
3 BHK,Apartment ,1690,Wagholi,Pune,20000,2,60000,Semi-Furnished
2 BHK,Apartment ,980,Wagholi,Pune,11000,2,30000,Unfurnished
3 BHK,Apartment ,1654,Wagholi,Pune,21000,3,50000,Semi-Furnished
2 BHK,Apartment ,980,Wagholi,Pune,10500,1,25000,Unfurnished
2 BHK,Apartment ,980,Wagholi,Pune,18500,2,74000,Semi-Furnished
2 BHK,Apartment ,1090,Wagholi,Pune,14000,2,40000,Unfurnished
1 BHK,Apartment ,543,Wagholi,Pune,10000,1,35000,Unfurnished
2 BHK,Apartment ,990,Wagholi,Pune,12500,2,30000,Semi-Furnished
2 BHK,Apartment ,987,Wagholi,Pune,12000,2,25000,Unfurnished
2 BHK,Apartment ,980,Wagholi,Pune,18000,2,50000,Semi-Furnished
3 BHK,Villa ,1654,Wagholi,Pune,22000,2,60000,Unfurnished
2 BHK,Apartment ,990,Wagholi,Pune,15000,2,30000,Unfurnished
2 BHK,Apartment ,963,Wagholi,Pune,12500,2,35000,Unfurnished
2 BHK,Apartment ,987,Wagholi,Pune,17000,2,40000,Unfurnished
2 BHK,Apartment ,963,Wagholi,Pune,16000,2,40000,Semi-Furnished
2 BHK,Apartment ,980,Wagholi,Pune,12000,2,35000,Unfurnished
3 BHK,Apartment ,1654,Wagholi,Pune,20000,3,60000,Semi-Furnished
1 BHK,Apartment ,621,Wagholi,Pune,8000,1,20000,Unfurnished
2 BHK,Apartment ,980,Wagholi,Pune,12000,2,30000,Unfurnished
2 BHK,Apartment ,990,Wagholi,Pune,15500,2,40000,Semi-Furnished
2 BHK,Apartment ,995,Wagholi,Pune,13000,2,35000,Semi-Furnished
3 BHK,Apartment ,1630,Wagholi,Pune,20000,3,60000,Furnished
1 BHK,Apartment ,654,Wagholi,Pune,11500,1,30000,Furnished
2 BHK,Apartment ,998,Wagholi,Pune,14000,2,45000,Semi-Furnished
2 BHK,Apartment ,987,Wagholi,Pune,10000,2,40000,Unfurnished
2 BHK,Apartment ,980,Wagholi,Pune,15000,2,30000,Semi-Furnished
2 BHK,Apartment ,1023,Wagholi,Pune,21000,2,63000,Semi-Furnished
2 BHK,Apartment ,987,Wagholi,Pune,12000,2,40000,Unfurnished
2 BHK,Apartment ,990,Wagholi,Pune,11000,2,40000,Semi-Furnished
2 BHK,Apartment ,995,Wagholi,Pune,13500,2,35000,Unfurnished
2 BHK,Apartment ,980,Wagholi,Pune,12000,2,25000,Unfurnished
2 BHK,Apartment ,980,Wagholi,Pune,14500,2,35000,Semi-Furnished
2 BHK,Apartment ,1090,Wagholi,Pune,17500,2,40000,Semi-Furnished
2 BHK,Apartment ,989,Wagholi,Pune,15000,2,40000,Semi-Furnished
3 BHK,Apartment ,1654,Wagholi,Pune,24000,3,70000,Semi-Furnished
2 BHK,Apartment ,987,Wagholi,Pune,13000,2,44000,Unfurnished
2 BHK,Apartment ,987,Wagholi,Pune,10500,2,50000,Unfurnished
2 BHK,Apartment ,987,Wagholi,Pune,13500,2,40000,Semi-Furnished
3 BHK,Apartment ,1654,Wagholi,Pune,14000,2,30000,Unfurnished
2 BHK,Apartment ,989,Wagholi,Pune,12000,2,24000,Unfurnished
2 BHK,Apartment ,980,Wagholi,Pune,12000,2,25000,Unfurnished
3 BHK,Apartment ,1690,Wagholi,Pune,11000,3,33000,Unfurnished
3 BHK,Villa ,1670,Wagholi,Pune,26000,3,70000,Furnished
2 BHK,Apartment ,950,Wagholi,Pune,14500,2,50000,Unfurnished
1 BHK,Apartment ,652,Wagholi,Pune,8500,1,25000,Unfurnished
2 BHK,Apartment ,987,Wagholi,Pune,16000,2,50000,Furnished
2 BHK,Apartment ,1100,Wagholi,Pune,12000,2,45000,Unfurnished
2 BHK,Apartment ,1098,Wagholi,Pune,15500,2,40000,Semi-Furnished
1 BHK,Apartment ,654,Wagholi,Pune,10000,1,30000,Unfurnished
2 BHK,Apartment ,980,Wagholi,Pune,13000,2,40000,Semi-Furnished
3 BHK,Apartment ,1650,Wagholi,Pune,14000,3,30000,Unfurnished
2 BHK,Apartment ,987,Wagholi,Pune,11000,2,30000,Semi-Furnished
2 BHK,Apartment ,990,Wagholi,Pune,12000,2,25000,Unfurnished
2 BHK,Apartment ,987,Wagholi,Pune,11000,2,20000,Unfurnished
2 BHK,Apartment ,978,Wagholi,Pune,12000,2,30000,Unfurnished
2 BHK,Apartment ,1080,Wagholi,Pune,21000,2,40000,Semi-Furnished
2 BHK,Apartment ,1186,Wagholi,Pune,21000,2,60000,Unfurnished
1 BHK,Apartment ,560,Aundh,Pune,20000,1,60000,Furnished
1 BHK,Apartment ,700,Aundh,Pune,18000,1,60000,Unfurnished
1 BHK,Apartment ,615,Balewadi,Pune,25000,1,75000,Furnished
3 BHK,Independent House,2000,Aundh,Pune,45000,3,150000,Unfurnished
2 BHK,Apartment ,840,Aundh,Pune,18000,2,50000,Semi-Furnished
2 BHK,Apartment ,1080,Aundh,Pune,26500,2,100000,Semi-Furnished
1 BHK,Apartment ,575,Aundh,Pune,16500,1,45000,Unfurnished
3 BHK,Apartment ,1300,Aundh,Pune,26000,3,75000,Unfurnished
2 BHK,Apartment ,1100,Aundh,Pune,23000,2,75000,Unfurnished
2 BHK,Apartment ,1000,Kondhwa,Pune,22000,2,50000,Unfurnished
1 BHK,Apartment ,600,Wanowrie,Pune,20000,1,60000,Semi-Furnished
3 BHK,Apartment ,1427,Undri,Pune,35000,3,90000,Semi-Furnished
3 BHK,Apartment ,1400,Kondhwa,Pune,35000,3,200000,Furnished
3 BHK,Villa ,2800,Undri,Pune,25000,3,100000,Semi-Furnished
2 BHK,Apartment ,1241,Wagholi,Pune,25000,2,50000,Furnished
2 BHK,Apartment ,951,Wagholi,Pune,12000,2,45000,Unfurnished
2 BHK,Apartment ,987,Wagholi,Pune,9000,2,25000,Semi-Furnished
1 BHK,Apartment ,680,Dhanori,Pune,14000,1,60000,Unfurnished
2 BHK,Apartment ,1200,Yerawada,Pune,38000,2,100000,Furnished
2 BHK,Apartment ,1080,Wagholi,Pune,14000,2,50000,Furnished
1 BHK,Apartment ,550,Bhairav Nagar,Pune,9000,1,30000,Unfurnished
1 BHK,Apartment ,580,Tingre Nagar,Pune,11000,1,35000,Semi-Furnished
2 BHK,Apartment ,1050,Vishrantwadi,Pune,28000,2,100000,Semi-Furnished
1 BHK,Apartment ,790,Dhanori,Pune,15000,1,60000,Unfurnished
3 BHK,Apartment ,1560,Lohegaon,Pune,28000,2,80000,Semi-Furnished
3 BHK,Apartment ,1400,Dhanori,Pune,28000,3,100000,Semi-Furnished
4 BHK,Villa ,2500,Dhanori,Pune,42000,3,150000,Semi-Furnished
2 BHK,Apartment ,1230,Dhanori,Pune,28000,2,100000,Semi-Furnished
1 BHK,Apartment ,690,Dhanori,Pune,15000,1,50000,Semi-Furnished
2 BHK,Apartment ,1104,Lohegaon,Pune,20000,2,60000,Semi-Furnished
1 BHK,Apartment ,780,Tingre Nagar,Pune,13000,1,50000,Semi-Furnished
1 BHK,Apartment ,670,Vishrantwadi,Pune,18000,1,60000,Furnished
1 BHK,Apartment ,520,Mahalunge,Pune,22000,1,75000,Furnished
2 BHK,Apartment ,1100,Dhanori,Pune,25000,2,80000,Semi-Furnished
2 BHK,Apartment ,1080,Dhanori,Pune,20000,2,75000,Semi-Furnished
2 BHK,Apartment ,1280,Tingre Nagar,Pune,25000,2,80000,Furnished
2 BHK,Apartment ,1230,Dhanori,Pune,30000,2,100000,Semi-Furnished
2 BHK,Apartment ,1080,Dhanori,Pune,17000,2,50000,Unfurnished
3 BHK,Apartment ,1680,Vishrantwadi,Pune,40000,2,120000,Semi-Furnished
2 BHK,Apartment ,1095,Kalyani Nagar,Pune,40000,2,120000,Semi-Furnished
2 BHK,Apartment ,1125,Dhanori,Pune,20000,3,60000,Semi-Furnished
3 BHK,Apartment ,1502,Charholi Budruk,Pune,30000,3,100000,Semi-Furnished
3 BHK,Apartment ,1680,Charholi Budruk,Pune,30000,3,100000,Furnished
2 BHK,Apartment ,1590,Dhanori,Pune,25000,2,80000,Unfurnished
2 BHK,Apartment ,1340,Tingre Nagar,Pune,25000,2,80000,Unfurnished
1 BHK,Apartment ,676,Dhanori,Pune,16000,1,60000,Unfurnished
1 BHK,Apartment ,680,Dhanori,Pune,15000,1,50000,Unfurnished
2 BHK,Apartment ,1080,Dhanori,Pune,20000,2,60000,Unfurnished
2 BHK,Apartment ,1080,Lohegaon,Pune,22000,2,80000,Semi-Furnished
2 BHK,Apartment ,980,Lohegaon,Pune,16000,2,60000,Semi-Furnished
1 BHK,Apartment ,690,Dhanori,Pune,16000,1,60000,Unfurnished
1 BHK,Apartment ,670,Vishrantwadi,Pune,18000,1,60000,Furnished
1 BHK,Apartment ,520,Mahalunge,Pune,22000,1,75000,Furnished
2 BHK,Apartment ,1100,Dhanori,Pune,25000,2,80000,Semi-Furnished
2 BHK,Apartment ,1080,Dhanori,Pune,20000,2,75000,Semi-Furnished
2 BHK,Apartment ,1280,Tingre Nagar,Pune,25000,2,80000,Furnished
2 BHK,Apartment ,1230,Dhanori,Pune,30000,2,100000,Semi-Furnished
2 BHK,Apartment ,1080,Dhanori,Pune,17000,2,50000,Unfurnished
3 BHK,Apartment ,1680,Vishrantwadi,Pune,40000,2,120000,Semi-Furnished
2 BHK,Apartment ,1095,Kalyani Nagar,Pune,40000,2,120000,Semi-Furnished
2 BHK,Apartment ,1125,Dhanori,Pune,20000,3,60000,Semi-Furnished
3 BHK,Apartment ,1502,Charholi Budruk,Pune,30000,3,100000,Semi-Furnished
3 BHK,Apartment ,1680,Charholi Budruk,Pune,30000,3,100000,Furnished
2 BHK,Apartment ,1590,Dhanori,Pune,25000,2,80000,Unfurnished
2 BHK,Apartment ,1340,Tingre Nagar,Pune,25000,2,80000,Unfurnished
1 BHK,Apartment ,676,Dhanori,Pune,16000,1,60000,Unfurnished
1 BHK,Apartment ,680,Dhanori,Pune,15000,1,50000,Unfurnished
2 BHK,Apartment ,1080,Dhanori,Pune,20000,2,60000,Unfurnished
2 BHK,Apartment ,1080,Lohegaon,Pune,22000,2,80000,Semi-Furnished
2 BHK,Apartment ,980,Lohegaon,Pune,16000,2,60000,Semi-Furnished
1 BHK,Apartment ,690,Dhanori,Pune,16000,1,60000,Unfurnished
1 BHK,Apartment ,780,Dhanori,Pune,17000,1,80000,Unfurnished
3 BHK,Apartment ,1680,Charholi Budruk,Pune,30000,2,100000,Semi-Furnished
2 BHK,Apartment ,590,Kondhwa,Pune,25000,2,50000,Semi-Furnished
1 BHK,Apartment ,590,Kondhwa,Pune,15000,1,40000,Unfurnished
4 BHK,Villa ,4500,NIBM Annex Mohammadwadi,Pune,100000,2,300000,Unfurnished
3 BHK,Apartment ,2000,Undri,Pune,35000,3,200000,Unfurnished
2 BHK,Apartment ,1000,NIBM Annex Mohammadwadi,Pune,30000,2,100000,Unfurnished
2 BHK,Apartment ,1000,NIBM Annex Mohammadwadi,Pune,35000,2,90000,Unfurnished
2 BHK,Apartment ,1000,Kondhwa,Pune,24000,2,100000,Unfurnished
2 BHK,Apartment ,1000,Kondhwa,Pune,28000,2,100000,Unfurnished
2 BHK,Apartment ,1000,Kondhwa,Pune,24000,2,90000,Unfurnished
2 BHK,Apartment ,1000,Wanowrie,Pune,25000,2,90000,Unfurnished
2 BHK,Apartment ,775,Wagholi,Pune,18000,1,51000,Unfurnished
2 BHK,Apartment ,1100,Wagholi,Pune,20000,2,60000,Semi-Furnished
2 BHK,Apartment ,951,Wagholi,Pune,17000,2,51000,Unfurnished
2 BHK,Apartment ,868,Wagholi,Pune,18000,2,54000,Unfurnished
2 BHK,Apartment ,950,Wagholi,Pune,20000,1,60000,Unfurnished
2 BHK,Apartment ,1255,Wagholi,Pune,20000,2,60000,Unfurnished
2 BHK,Apartment ,708,Wagholi,Pune,20000,2,60000,Unfurnished
2 BHK,Apartment ,957,Wagholi,Pune,16000,2,48000,Unfurnished
3 BHK,Apartment ,1398,Wagholi,Pune,35000,3,80000,Unfurnished
2 BHK,Apartment ,570,Wagholi,Pune,18000,2,51000,Unfurnished
3 BHK,Apartment ,1500,Kothrud,Pune,30000,3,90000,Unfurnished
2 BHK,Apartment ,925,Vadgaon Budruk,Pune,23000,2,60000,Semi-Furnished
3 BHK,Apartment ,2300,NIBM Annex Mohammadwadi,Pune,32000,3,100000,Semi-Furnished
2 BHK,Apartment ,1131,Undri,Pune,15000,2,55000,Semi-Furnished
1 BHK,Apartment ,597,Undri,Pune,11000,1,25000,Semi-Furnished
1 BHK,Apartment ,750,Wadgaon Budruk,Pune,9000,1,25000,Unfurnished
3 BHK,Apartment ,1670,Wagholi,Pune,20000,3,60000,Unfurnished
2 BHK,Apartment ,1070,Wagholi,Pune,12500,2,30000,Semi-Furnished
3 BHK,Apartment ,1680,Wagholi,Pune,20000,3,60000,Unfurnished
2 BHK,Apartment ,1080,Wagholi,Pune,17000,2,40000,Unfurnished
1 BHK,Apartment ,654,Wagholi,Pune,16000,1,50000,Unfurnished
2 BHK,Apartment ,714,Wagholi,Pune,8500,2,20000,Unfurnished
2 BHK,Apartment ,1000,Wagholi,Pune,14000,2,40000,Unfurnished
2 BHK,Apartment ,850,Wanowrie,Pune,24000,2,100000,Unfurnished
2 BHK,Apartment ,850,Wanowrie,Pune,24000,2,100000,Unfurnished
3 BHK,Apartment ,1400,Kondhwa,Pune,35000,3,100000,Unfurnished
1 BHK,Apartment ,650,Bhairav Nagar,Pune,9500,1,30000,Unfurnished
1 BHK,Apartment ,650,Dhanori,Pune,15000,1,45000,Semi-Furnished
2 BHK,Apartment ,1020,Aundh,Pune,27000,2,125000,Furnished
3 BHK,Villa ,2200,Undri,Pune,35000,3,200000,Semi-Furnished
4 BHK,Apartment ,1300,NIBM Annex Mohammadwadi,Pune,60000,3,200000,Unfurnished
2 BHK,Apartment ,1080,Dhanori,Pune,22000,2,80000,Semi-Furnished
2 BHK,Apartment ,1280,Dhanori,Pune,22000,2,80000,Semi-Furnished
2 BHK,Apartment ,1080,Tingre Nagar,Pune,28000,2,80000,Semi-Furnished
4 BHK,Apartment ,3690,Baner,Pune,250000,4,750000,Furnished
1 BHK,Apartment ,450,Dhanori,Pune,8000,1,20000,Unfurnished
1 BHK,Independent House,500,Dhanori,Pune,8000,1,20000,Unfurnished
2 BHK,Apartment ,950,Yerawada,Pune,20000,2,60000,Unfurnished
3 BHK,Apartment ,1200,Kondhwa,Pune,40000,3,200000,Semi-Furnished
4 BHK,Apartment ,1300,NIBM Annex Mohammadwadi,Pune,60000,3,200000,Unfurnished
3 BHK,Villa ,2500,Undri,Pune,30000,3,200000,Unfurnished
3 BHK,Apartment ,1200,Undri,Pune,30000,3,200000,Unfurnished
3 BHK,Villa ,2000,NIBM Annex Mohammadwadi,Pune,80000,3,200000,Furnished
4 BHK,Apartment ,2000,Undri,Pune,35000,3,200000,Furnished
4 BHK,Villa ,3500,Undri,Pune,70000,3,200000,Semi-Furnished
3 BHK,Apartment ,1400,Kondhwa,Pune,35000,3,200000,Furnished
3 BHK,Villa ,2200,Undri,Pune,35000,3,200000,Semi-Furnished
3 BHK,Apartment ,1170,Wagholi,Pune,30000,3,90000,Semi-Furnished
2 BHK,Apartment ,845,Wagholi,Pune,10000,2,30000,Unfurnished
2 BHK,Apartment ,954,Wagholi,Pune,10000,2,30000,Unfurnished
3 BHK,Apartment ,1157,Wagholi,Pune,36500,3,100000,Furnished
2 BHK,Apartment ,768,Wagholi,Pune,17000,2,50000,Unfurnished
2 BHK,Apartment ,866,Wagholi,Pune,15000,2,30000,Unfurnished
2 BHK,Apartment ,987,Wagholi,Pune,19000,2,50000,Semi-Furnished
2 BHK,Apartment ,987,Wagholi,Pune,17000,2,50000,Semi-Furnished
3 BHK,Apartment ,987,Wagholi,Pune,19000,3,50000,Unfurnished
2 BHK,Apartment ,987,Wagholi,Pune,12000,2,30000,Unfurnished
2 BHK,Apartment ,896,Wagholi,Pune,11000,2,20000,Unfurnished
1 BHK,Apartment ,645,Wagholi,Pune,9000,1,18000,Unfurnished
2 BHK,Apartment ,858,Wagholi,Pune,10000,2,30000,Unfurnished
2 BHK,Apartment ,930,Wagholi,Pune,10000,2,20000,Unfurnished
2 BHK,Apartment ,860,Wagholi,Pune,9000,2,30000,Unfurnished
3 BHK,Apartment ,1560,Wagholi,Pune,17000,3,42000,Unfurnished
2 BHK,Apartment ,987,Wagholi,Pune,15000,2,25000,Unfurnished
2 BHK,Apartment ,987,Wagholi,Pune,15000,2,50000,Unfurnished
3 BHK,Apartment ,949,Wagholi,Pune,15000,3,40000,Unfurnished
2 BHK,Apartment ,793,Wagholi,Pune,11000,2,30000,Semi-Furnished
2 BHK,Apartment ,987,Wagholi,Pune,15000,2,40000,Unfurnished
2 BHK,Apartment ,896,Wagholi,Pune,11000,2,20000,Unfurnished
2 BHK,Apartment ,1066,Wagholi,Pune,14000,2,40000,Unfurnished
2 BHK,Apartment ,987,Wagholi,Pune,13000,2,26000,Unfurnished
1 BHK,Apartment ,695,Wagholi,Pune,12000,1,36000,Unfurnished
2 BHK,Apartment ,987,Wagholi,Pune,13000,2,40000,Semi-Furnished
2 BHK,Apartment ,951,Wagholi,Pune,20000,2,40000,Unfurnished
2 BHK,Apartment ,718,Wagholi,Pune,13000,2,25000,Unfurnished
2 BHK,Apartment ,850,Wagholi,Pune,10000,2,30000,Unfurnished
2 BHK,Apartment ,987,Wagholi,Pune,10000,2,30000,Unfurnished
3 BHK,Apartment ,1790,Wagholi,Pune,30000,3,90000,Semi-Furnished
2 BHK,Apartment ,951,Wagholi,Pune,19000,2,40000,Unfurnished
2 BHK,Apartment ,930,Wagholi,Pune,10000,2,20000,Unfurnished
2 BHK,Apartment ,1138,Wagholi,Pune,17000,2,50000,Semi-Furnished
2 BHK,Apartment ,951,Wagholi,Pune,20000,2,40000,Unfurnished
2 BHK,Apartment ,931,Wagholi,Pune,13000,2,35000,Unfurnished
2 BHK,Apartment ,1165,Wagholi,Pune,24000,1,100000,Furnished
3 BHK,Apartment ,1618,Wagholi,Pune,30000,3,90000,Semi-Furnished
3 BHK,Apartment ,1724,Wagholi,Pune,30000,3,90000,Semi-Furnished
3 BHK,Apartment ,1170,Wagholi,Pune,30000,3,90000,Semi-Furnished
3 BHK,Apartment ,998,Wagholi,Pune,30000,3,90000,Semi-Furnished
3 BHK,Apartment ,1170,Wagholi,Pune,30000,3,90000,Semi-Furnished
2 BHK,Apartment ,905,Wagholi,Pune,12000,2,30000,Unfurnished
3 BHK,Apartment ,1170,Wagholi,Pune,30000,3,90000,Semi-Furnished
3 BHK,Apartment ,1660,Wagholi,Pune,30000,3,90000,Semi-Furnished
2 BHK,Apartment ,957,Wagholi,Pune,15000,2,25000,Unfurnished
2 BHK,Apartment ,954,Wagholi,Pune,15000,2,50000,Semi-Furnished
2 BHK,Apartment ,907,Wagholi,Pune,12000,2,25000,Unfurnished
2 BHK,Apartment ,954,Wagholi,Pune,10000,2,35000,Semi-Furnished
3 BHK,Apartment ,919,Wagholi,Pune,17000,3,42000,Unfurnished
2 BHK,Apartment ,858,Wagholi,Pune,9500,2,19000,Unfurnished
2 BHK,Apartment ,986,Wagholi,Pune,10000,2,30000,Semi-Furnished
2 BHK,Apartment ,761,Wagholi,Pune,12000,2,30000,Unfurnished
2 BHK,Apartment ,968,Wagholi,Pune,14000,2,30000,Unfurnished
2 BHK,Apartment ,698,Wagholi,Pune,14500,2,30000,Unfurnished
2 BHK,Apartment ,845,Wagholi,Pune,11000,2,30000,Unfurnished
3 BHK,Apartment ,1352,Wagholi,Pune,18000,3,40000,Unfurnished
2 BHK,Apartment ,674,Wagholi,Pune,12500,2,30000,Unfurnished
2 BHK,Apartment ,674,Wagholi,Pune,14000,2,40000,Semi-Furnished
2 BHK,Apartment ,634,Wagholi,Pune,14000,2,30000,Unfurnished
